Item_Id,Brand,Product,Category,Rating,Reviews,Buy_Again
131280,Revlon,Colorburst - Peach,Lipstick,4.2,123,0.74
74830,Victoria's Secret,Beauty Rush Lipgloss in Strawberry Fizz,Lip Gloss,3.9,123,0.66
40953,Cover Girl,Lipslicks in Daring,Lip Gloss,4.1,122,0.85
778,Cargo,Lipgloss,Lip Gloss,3.3,122,0.52
98087,Dior,lip maximizer,Lip Treatments,4.1,121,0.75
114099,MAC,Cremesheen - Ravishing,Lipstick,4.2,121,0.76
140061,New York Color,Smooch Proof Lip Stain (All),Lips,3.8,121,0.76
59605,NARS,Belle De Jour,Lipstick,3.9,120,0.73
102694,Korres,Lip Butter - Wild Rose,Lip Treatments,4.2,120,0.79
149050,Maybelline,Super Stay 14 Hr,Lipstick,3.6,120,0.66
41433,MAC,Midimauve Lustre Lipstick,Lipstick,4.3,120,0.75
151284,Yves Saint Laurent,Rouge Pur Couture Glossy Stain (All Shades),Lips,4.1,120,0.73
1531,Kiehl's,Baby Lip Balm,Lip Treatments,4.0,119,0.75
9247,Stila,Grapefruit Lip Glaze,Lip Gloss,3.5,119,0.52
9712,Paula's Choice,Lip & Body Treatment Balm,Lip Treatments,4.4,119,0.85
18311,Chanel,Glossimer - Force ,Lip Gloss,4.5,119,0.84
115759,MAC,Cremesheen - Creme in Your Coffee,Lipstick,4.5,118,0.86
48771,Nivea,lip care pearl and shine,Lipstick,2.4,118,0.27
168043,Wet 'n' Wild,Megaslicks Balm Stain (all colors),Lip Gloss,3.7,118,0.72
174137,Maybelline,Color Sensational MATTE,Lipstick,4.2,118,0.77
79535,e.l.f.,Super Glossy Lip Shine SPF 15 - Candlelight,Lip Gloss,4.1,117,0.82
70089,Clinique,Butter Shine Lipstick - Delovely,Lipstick,4.2,117,0.72
59846,By Terry,Baume de Rose,Lip Treatments,4.0,117,0.66
152911,Revlon,Just Bitten Kissable Balm Stain- Romantic,Lips,4.2,117,0.81
49008,MAC,Lustreglass in Flashmode,Lip Gloss,4.6,116,0.89
5890,MAC,Lipglass in Russian Red,Lip Gloss,4.0,116,0.74
112590,Vaseline,rosy lips,Lip Treatments,4.2,116,0.81
61681,Revlon,Super Lustrous Lipstick (Creme) - Rose Velvet,Lipstick,4.4,116,0.79
111710,MAC,Cremesheen - Crosswires ,Lipstick,4.5,115,0.82
148695,Revlon,Colorburst Lip Butter - Candy Apple,Lipstick,4.3,115,0.8
7260,Stila,Apricot Lip Glaze,Lip Gloss,3.5,115,0.5
1527,Revlon,Colorstay LipColor,Lipstick,3.7,115,0.71
59484,Sally Hansen,Diamond Lip Treatment  - ALL colours,Lip Gloss,4.2,114,0.78
22963,The Body Shop,Coconut Lip Butter ,Lip Treatments,3.0,114,0.45
14570,Lancome,Juicy tubes in Spring fling,Lip Gloss,3.9,114,0.65
19154,NARS,Gipsy,Lipstick,4.4,114,0.84
42761,MAC,Lustre Capricious,Lipstick,4.3,114,0.77
99329,Korres,Lip Butter - Guava,Lip Treatments,3.8,114,0.62
101358,NYX Professional Makeup,Round Lipstick in Strawberry Milk #595,Lipstick,3.0,114,0.42
165583,Maybelline,Baby Lips Dr. Rescue,Lip Treatments,3.4,114,0.55
177450,Anastasia Beverly Hills,Liquid Lipstick,Lipstick,3.8,114,0.65
146543,Essence,Lip Liner,Lip Liners,4.3,113,0.87
34290,MAC,Lipglass - Dreamy,Lip Gloss,4.3,113,0.78
53044,MAC,Pro Longwear Lipcolour,Lipstick,3.6,113,0.64
161659,Almay,Liquid Lip Balm (all colors),Lip Gloss,4.3,113,0.85
2256,Urban Decay,XXX Shine Lip Gloss,Lip Gloss,3.7,113,0.68
131732,Nivea,A Kiss of Smoothness Hydrating Lip Care,Lip Treatments,4.2,113,0.77
121851,eos,Smooth Sphere Lip Balm,Lip Treatments,3.5,113,0.61
133462,Maybelline,Color Sensational Lipstain,Lips,2.8,113,0.46
2728,Bonne Bell,Lip Rush,Lip Gloss,1.7,113,0.15
61345,Rimmel,Jelly Gloss ,Lip Gloss,3.5,112,0.65
124759,Hard Candy,Plumping Serum Volumizing Lip Gloss,Lip Gloss,3.9,112,0.75
151872,MAC,Heroine,Lipstick,4.5,112,0.84
29394,DuWop,Venom Gloss,Lip Gloss,3.8,111,0.72
35132,RoC,Enydrial Lip Balm,Lip Treatments,4.5,111,0.87
38928,MAC,Lustering,Lipstick,4.6,111,0.9
13180,MAC,Entice lipglass,Lip Gloss,4.4,111,0.82
96309,Chapstick,100% Naturals - Lip Butter,Lip Treatments,4.3,111,0.83
4432,The Body Shop,Vitamin E Lip Care SPF 15,Lip Treatments,3.7,110,0.66
100055,Maybelline,Volume Seduction Plumping Gloss,Lip Gloss,3.9,110,0.73
600,Laura Mercier,lip silk,Lip Treatments,4.0,109,0.71
16017,MAC,Mocha,Lipstick,4.3,109,0.76
530,Origins,Liquid Lipcolor,Lip Gloss,4.4,109,0.86
48530,MAC,Matte - Chili,Lipstick,4.6,109,0.88
20829,MAC,Matte - Taupe,Lipstick,4.2,108,0.74
133450,Nivea,Essential Care,Lips,4.2,108,0.79
128431,Wet 'n' Wild,Mega Last Matte Lipstick in 901B Think Pink,Lipstick,3.9,108,0.71
7503,L'Oreal,Glass Shine lipglosses,Lip Gloss,3.1,108,0.62
150575,MAC,Viva Glam Nicki,Lipstick,4.0,108,0.68
86755,NARS,Striptease,Lip Gloss,3.5,108,0.59
29065,Clinique,Long Last - Blushing Nude,Lipstick,4.4,108,0.81
1580,Bonne Bell,Sponge on sparkler,Lip Gloss,4.1,108,0.9
129125,Dior,Creme de Rose Smoothing Plumping Lip Balm,Lip Treatments,4.0,108,0.66
29277,NARS,Barbarella,Lipstick,4.2,108,0.76
13050,MAC,Lipglass- revealing,Lip Gloss,4.3,107,0.81
23480,MAC,Plum Dandy (frost),Lipstick,4.2,107,0.75
31699,MAC,Craving,Lipstick,4.6,107,0.85
111404,Yves Saint Laurent,Rouge Volupte - Nude Beige #001,Lipstick,4.1,107,0.71
106041,Revlon,ColorStay Mineral Lipglaze,Lipstick,3.4,106,0.62
111146,MAC,Cremesheen - Fanfare ,Lipstick,4.5,106,0.86
7115,Mary Kay,Lip gloss,Lip Gloss,4.1,106,0.79
1710,Bloom,Lip Gloss,Lip Gloss,4.4,105,0.84
136520,Revlon,Super Lustrous Creme - Primrose,Lipstick,4.2,105,0.76
2200,MAC,Spite lipglass,Lip Gloss,4.2,105,0.79
33302,Rimmel,Exaggerate Full Colour Lip Liner  - Addiction 018,Lip Liners,4.6,105,0.88
5146,Wet 'n' Wild,MegaSlicks  Liquid Lipcolor,Lip Gloss,3.3,104,0.67
104691,MAC,Patisserie,Lipstick,4.3,104,0.76
49374,MAC,Lustreglass in Beaux,Lip Gloss,4.4,104,0.81
6725,Revlon,Skinlights Glosslights for Lips,Lip Gloss,3.1,104,0.46
127498,Maybelline,Shine Sensational ,Lip Gloss,3.7,103,0.73
51800,Lancome,Juicy Tubes in Fraise,Lip Gloss,4.2,103,0.78
70558,Philosophy,Cinnamon Buns Lip Shine,Lip Gloss,3.8,103,0.61
85155,Buxom,Lips Lip Gloss - Amber,Lip Gloss,4.3,103,0.73
1361,Clinique,Almost Lipstick [all shades],Lipstick,4.3,103,0.85
101110,Korres,Lip Butter - Quince,Lip Treatments,4.1,103,0.73
110502,Carmex,Moisture Plus Ultra Hydrating Lip Balm,Lip Treatments,4.2,103,0.79
131525,Revlon,Peach Petal,Lip Gloss,4.0,103,0.7
141067,NYX Professional Makeup,Professional Makeup Soft Matte Lip Cream - Stockholm,Lips,4.0,102,0.69
21790,Bonne Bell,Lip Smacker in Watermelon,Lip Gloss,4.1,102,0.73
123759,Revlon,Super Lustrous Creme -  Fire and Ice 720,Lipstick,4.4,102,0.81
139007,Unlisted Brand,Hurraw Balm,Lip Treatments,4.5,102,0.86
1216,Aveda,Lip Saver ,Lip Treatments,4.1,102,0.76
60707,Pout,Plump,Lip Gloss,4.0,101,0.79
71701,Aveeno,Essential Moisture Lip Conditioner with SPF 15,Lip Treatments,3.7,101,0.67
115962,MAC,Hello Kitty -- Popster Tinted Lip Conditioner ,Lip Treatments,4.5,101,0.82
1188,LORAC,lip polish,Lip Gloss,3.8,101,0.71
9128,Clinique,Different Lipstick - Angel Red,Lipstick,4.2,101,0.8
18163,Clarins,Moisture Replenishing Lip Balm,Lip Treatments,4.2,101,0.77
19481,Bonne Bell,Honey Kiss,Lip Gloss,3.6,101,0.68
20031,Bonne Bell,Liquid Lip Smacker in Vanilla,Lip Gloss,4.5,101,0.94
53084,MAC,Amplified Creme - Morange,Lipstick,4.3,100,0.76
158089,Maybelline,Color Sensational Vivids,Lipstick,4.4,100,0.9
143911,Essence,Stay With Me ,Lip Gloss,4.3,100,0.87
119524,e.l.f.,Studio Line Lip Primer & Plumper,Lip Treatments,2.5,100,0.36
121927,Maybelline,Color Sensational Lipcolor ~ Red Revival,Lipstick,4.2,100,0.76
46227,DuWop,Reverse Lipliner,Lip Liners,4.2,100,0.74
4793,Labello,Lip Balm,Lip Treatments,3.9,100,0.71
2952,Mary Kay,Lipsticks,Lipstick,3.5,100,0.63
695,Maybelline,Lip Polish ,Lip Gloss,3.6,100,0.74
21712,Bonne Bell,Liquid Lip Smackers (all),Lip Gloss,4.4,100,0.9
4307,NARS,Fire Down Below,Lipstick,4.4,99,0.86
120690,Maybelline,Color Sensational Lip Gloss (All Colors),Lip Gloss,4.0,99,0.77
106402,Revlon,Just Enough Buff,Lipstick,3.5,99,0.54
94876,MAC,Pro Lipstick - Show Orchid,Lipstick,4.7,99,0.88
81871,C.O. Bigelow ,Mentha Cinnamint Lip Shine,Lip Gloss,4.6,99,0.88
140554,Burt's Bees,Tinted Lip Balm - Hibiscus,Lip Treatments,4.0,99,0.65
12033,MAC,Lipstick in Siss,Lipstick,4.3,99,0.77
34029,Bobbi Brown,Lip Balm SPF 15,Lip Treatments,4.1,99,0.73
26739,MAC,Lipglass,Lip Gloss,3.7,99,0.64
2891,BeneFit Cosmetics,Lipgloss in Kiss Me,Lip Gloss,4.4,99,0.77
41282,Revlon,Super Lustrous Lipgloss - Shine City,Lip Gloss,4.4,99,0.84
93987,NYX Professional Makeup,Snow White,Lipstick,4.4,98,0.81
13141,Victoria's Secret,Balmy Night Soothing Bedtime Lip Balm,Lips,4.6,98,0.92
10783,Avon,Lip Balms (any flavor),Lip Treatments,4.3,98,0.86
5367,Estee Lauder,Pure Color Gloss,Lip Gloss,4.1,98,0.75
90506,BeneFit Cosmetics,Silky-Finish Lipstick,Lipstick,4.0,98,0.73
108441,Blistex,Raspberry Lemonade Blast,Lip Treatments,3.6,98,0.6
53273,Unlisted Brand,City Lips Collagen Lip Plumping Treatment,Lip Treatments,3.5,98,0.56
158392,Maybelline,Baby Lips in Quenched,Lip Treatments,3.8,98,0.67
41434,MAC,Lustre in Politely Pink,Lipstick,4.0,97,0.67
45554,Chapstick,All Natural lip balm,Lip Treatments,4.2,97,0.77
107088,Nivea,Hydro Care,Lips,3.9,97,0.72
31430,Rimmel,1000 Kisses Stay on Lip Liner - Tiramisu,Lip Liners,4.3,97,0.78
183206,Revlon,Ultra HD Matte Lip Color,Lipstick,3.2,97,0.52
140011,Neutrogena,Revitalizing lip balm,Lip Treatments,4.0,96,0.76
87826,Almay,Almay Hydracolor Lipstick,Lipstick,2.2,96,0.26
138964,Burt's Bees,Rose Tinted Lip Balm,Lips,3.7,96,0.65
152719,Revlon,Just Bitten Kissable Balm Stain - Smitten,Lips,4.3,96,0.87
167005,Vaseline,Lip Therapy - Rosy Lips,Lip Treatments,4.0,96,0.76
168715,NYX Professional Makeup,Butter Lipstick ,Lipstick,3.6,96,0.64
80240,e.l.f.,Luscious Liquid Lipstick in Baby Lips,Lip Gloss,4.0,96,0.83
109918,Nivea,A Kiss Of Shimmer,Lip Treatments,2.9,96,0.42
126675,Palladio,Tinted Lip Balm,Lips,4.3,96,0.85
23714,MAC,Fresh Moroccan Lipstick,Lipstick,4.1,96,0.75
21043,Dior,Addict Lip Gloss (All Shades),Lip Gloss,3.5,96,0.53
6830,Lancome,Lancome Juicy Tubes  - Cerise,Lip Gloss,3.8,96,0.64
124875,e.l.f.,Studio Lip Stain,Lip Gloss,3.0,96,0.51
32679,Milani,Crystal Gloss - Secret (#12),Lip Gloss,4.3,96,0.85
107735,L'Oreal,Bare Naturale Gentle Lip Conditioner,Lip Gloss,3.0,96,0.45
45221,Rimmel,1000 Kisses Stay on Lip Liner - Wild Clover,Lip Liners,4.4,95,0.83
60113,The Body Shop,born lippy - strawberry,Lip Gloss,3.8,95,0.76
94044,Sally Hansen,Lip Inflation Extreme,Lips,3.0,95,0.46
16310,Cover Girl,Lipslicks-Hipster,Lip Gloss,4.3,95,0.82
114444,Cover Girl,Outlast Lipstain - 415 Teasing Blush,Lipstick,2.7,95,0.41
92303,Cover Girl,Wetslicks Fruit Spritzers - Guava Splash,Lip Gloss,3.8,94,0.72
109525,SoftLips,Vanilla Lip Balm SPF20,Lip Treatments,3.5,94,0.69
21048,Dior,Addict Lip Gloss- A Bite of Toffee-313,Lip Gloss,4.1,94,0.68
169537,Essence,Longlasting Lipstick - All Shades ,Lipstick,4.1,94,0.85
174083,NARS,Audacious (All),Lipstick,4.1,94,0.71
3007,MAC,Frost Lipstick in New York Apple,Lipstick,4.5,93,0.91
13447,Estee Lauder,Pure Color Lipstick- Tiger Eye,Lipstick,3.8,93,0.58
32587,L'Oreal,Glam Shine - Diva,Lip Gloss,4.1,93,0.82
41149,NARS,Schiap,Lipstick,4.5,93,0.8
78909,e.l.f.,Plumping Lip Glaze,Lips,3.2,93,0.59
9173,Lancome,Juicy Tubes in Daiquiri,Lip Gloss,4.0,92,0.7
153043,Revlon,Just Bitten Kissable Balm Stain- Rendezvous,Lips,4.0,92,0.71
12123,Lancome,Juicy Tubes - Lychee,Lip Gloss,3.9,92,0.66
6842,NARS,Honolulu Honey,Lipstick,4.1,92,0.73
72484,MAC,Pink Plaid,Lipstick,4.1,92,0.68
51247,Burt's Bees,Burt's Bees Lip Shimmers in Champagne,Lips,3.4,92,0.57
87067,NYX Professional Makeup,Indian Pink,Lipstick,3.7,92,0.6
60053,NARS,Niagara,Lipstick,4.4,91,0.79
41120,Almay,Whipped Gloss,Lip Gloss,3.4,91,0.62
18992,MAC,Ramblin Rose Lipstick,Lipstick,3.7,91,0.54
17656,Estee Lauder,Pure Color Crystal - Crystal Baby,Lipstick,4.4,91,0.83
10186,Perricone,Lip Plumper,Lip Treatments,2.8,91,0.38
127898,Rimmel,Moisture Renew - Vintage Pink,Lipstick,4.3,91,0.75
68689,Clinique,Superbalm Tinted Lip Treatment in Mango,Lip Treatments,4.1,91,0.74
57402,e.l.f.,Therapeutic Conditioning Balm - Vanilla Creme,Lip Treatments,3.4,91,0.62
15878,MAC,Snowgirl Lipglass,Lip Gloss,3.4,91,0.59
74364,Wet 'n' Wild,Mega Plump,Lip Gloss,3.3,91,0.58
24435,The Body Shop,Lip Butter - Mango,Lip Treatments,3.0,91,0.4
24071,MAC,Spirit,Lipstick,4.2,91,0.75
17848,Stila,Brown Sugar Lipglaze,Lip Gloss,3.8,91,0.56
16246,Estee Lauder,Pure Color Lipstick- Rose Tea,Lipstick,4.4,90,0.84
8150,Rimmel,Exaggerate Full Colour Lip Liner,Lip Liners,4.3,90,0.83
144630,L'Oreal,Colour Riche Le Gloss (all shades),Lip Gloss,4.1,90,0.8
31058,Desert Essence,Lip Rescue w/ Shea Butter,Lip Treatments,4.3,90,0.82
44169,NYX Professional Makeup,Slim Lip Pencil - Natural 810,Lip Liners,4.5,90,0.88
1278,Aveda,Lip Tint,Lip Treatments,3.6,89,0.6
60523,NARS,Velvet Matte Lip Pencil in Dragon Girl,Lips,4.5,89,0.84
40782,MAC,Glaze in Pervette,Lipstick,3.9,89,0.68
44209,Bonne Bell,Vita Gloss O2,Lip Gloss,3.4,89,0.6
65770,TheBalm,Stainiac,Lips,4.1,89,0.77
9531,Bobbi Brown,Lip Color - Sandwash Pink #22,Lipstick,4.1,89,0.75
11988,Wet 'n' Wild,Liner #712,Lip Liners,4.3,89,0.88
14460,Stila,Vanilla Lip Glaze,Lip Gloss,4.0,89,0.69
18885,Bonne Bell,Cotton Candy LipSmacker,Lip Gloss,3.7,89,0.7
2785,Wet 'n' Wild,MegaFlavors Lip Gloss,Lip Gloss,4.3,89,0.88
134811,Wet 'n' Wild,Megalast Lipstick Stoplight Red,Lipstick,4.3,88,0.82
99355,Korres,Lip Butter,Lip Treatments,4.2,88,0.77
171469,Revlon,Colorstay Moisture Stain,Lip Gloss,3.2,88,0.52
127250,Cover Girl,Shineblast,Lip Gloss,2.2,88,0.21
159811,Yves Saint Laurent,Rouge Volupte Shine,Lipstick,4.4,88,0.86
165547,MAC,Retro Matte - Flat Out Fabulous,Lipstick,4.7,88,0.93
8283,MAC,Fabby Lipstick,Lipstick,4.2,88,0.78
8014,Avon,Fruity Lip Juice,Lip Gloss,4.1,88,0.85
35723,MAC,Gaze Lipglass,Lip Gloss,4.4,88,0.82
19541,Maybelline,Wet Shine Diamonds Liquid in Pink Diamonds,Lip Gloss,3.9,88,0.73
49199,MAC,Lustreglass in Flusterose,Lip Gloss,4.3,87,0.79
19506,Maybelline,Wet Diamonds Liquid-ALL,Lip Gloss,3.3,87,0.58
16463,Baby Pink,Lipgloss in Peach,Lip Gloss,4.2,87,0.81
139515,Eucerin,Aquaphor Lip Repair,Lip Treatments,4.2,87,0.8
132815,Fresh,Sugar Plum Lip Treatment SPF 15,Lip Treatments,4.2,87,0.8
34815,mark,Glow Baby Glow  Hook-Up Lip Gloss ,Lip Gloss,4.6,87,0.94
92232,Make Up For Ever,Aqua Lip Waterproof Lipliner Pencils (All),Lip Liners,4.3,87,0.81
15858,MAC,Lip Pencil - Chestnut,Lip Liners,4.4,87,0.79
15850,Clinique,Long Last Glosswear -  Tenderheart,Lip Gloss,3.9,87,0.73
13190,Cargo,Reverse Lipliner,Lip Liners,4.1,87,0.81
5571,Bobbi Brown,Lip Gloss in Buff 4,Lip Gloss,4.2,87,0.78
56128,mark,Kissink Lip Tintmarker,Lips,3.9,86,0.75
110483,BeneFit Cosmetics,full-finish lipstick lady's choice,Lipstick,4.4,86,0.77
100704,Stila,Stila Cherry Crush,Lips,3.4,86,0.52
64606,City Cosmetics,City Lips,Lip Treatments,3.6,86,0.67
20836,MAC,Cyber,Lipstick,3.9,86,0.69
15185,Estee Lauder,Pure Color Lipstick in Sugar Honey 183,Lipstick,4.2,86,0.67
2629,NARS,Scandal,Lip Gloss,4.4,86,0.83
99541,NYX Professional Makeup,Narcissus ,Lipstick,3.4,86,0.55
60207,C.O. Bigelow ,Soothing Lip Buffer-Gentle Formula,Lip Treatments,4.2,86,0.79
20953,Bonne Bell,Lip Frosting in Birthday,Lip Gloss,3.7,85,0.7
95663,C.O. Bigelow ,Lemon Lip Cream,Lip Treatments,4.4,85,0.87
85957,e.l.f.,Super Glossy Lip Shine SPF15 - ALL,Lip Gloss,3.7,85,0.64
71249,Patricia Wexler MD Dermatology,No-Injection Lip Plumper with skin regenerating MMPi technology,Lip Treatments,3.7,85,0.7
56725,Bath and Body Works,Tutti Dolci Chocolate Fondue Lip Gloss,Lip Gloss,4.1,85,0.75
52954,New York Color,Ultra Moist Lip Wear,Lipstick,4.1,85,0.82
152656,Revlon,Just Bitten Kissable Balm Stain - Charm,Lipstick,3.3,85,0.48
41703,MAC,Tinted Lip Conditioner - Gentle Coral,Lip Treatments,4.2,85,0.75
8179,Jordana,Lip Liner,Lip Liners,4.2,85,0.89
157322,Cover Girl,Lip Perfection Jumbo Gloss Balm,Lip Gloss,3.7,85,0.67
5415,NARS,Babe,Lip Gloss,4.3,85,0.82
18336,Smashbox,Lipgloss- Pixel,Lip Gloss,4.3,85,0.84
16919,NARS,Red Lizard,Lipstick,4.5,85,0.84
49375,MAC,Lustreglass in Instant Gold,Lip Gloss,4.4,84,0.84
140350,Chanel,Rouge Coco Shine - Boy,Lipstick,3.7,84,0.59
135461,Wet 'n' Wild,Mega Last in Cherry Bomb 918D,Lipstick,4.4,84,0.89
122630,Wet 'n' Wild,Natural Wear Lip Shimmer,Lip Gloss,3.9,84,0.72
13479,Urban Decay,Ink Lip Stain,Lipstick,3.3,84,0.58
7291,New York Color,Roll-on Lip Gloss,Lip Gloss,3.9,84,0.73
5891,MAC,Lipliner in Cherry,Lip Liners,4.3,84,0.79
80231,NYX Professional Makeup,Tinted Lip Spa,Lip Treatments,4.2,84,0.82
3590,Bath and Body Works,Lip Balms,Lip Treatments,2.9,84,0.54
79531,e.l.f.,Super Glossy Lip Shine SPF 15 - Pink Kiss,Lip Gloss,3.5,84,0.64
139461,MAC,Mehr (Mickey Contractor Collection),Lipstick,4.6,84,0.86
88408,e.l.f.,Super Glossy Lip Shine SPF 15 - Goddess,Lip Gloss,3.8,84,0.72
112393,MAC,Cremesheen - Speed Dial,Lipstick,4.5,84,0.8
41601,NYX Professional Makeup,Lipstick (In General),Lipstick,3.7,83,0.73
58736,L'Oreal,Color Juice in Passion Fruit Squeeze,Lip Gloss,4.5,83,0.89
42502,Lancome,Bolole Juicy Tubes,Lip Gloss,4.1,83,0.68
25508,New York Color,Kiss Gloss in Cool Mint,Lip Gloss,4.3,83,0.85
18305,Mary Kay,Cream & Sugar Lipgloss,Lip Gloss,4.2,83,0.77
16098,Lancome,Star Gloss,Lip Gloss,4.2,83,0.85
15339,Cococare ,Cocoa Butter Lip Balm ,Lip Treatments,4.3,83,0.83
10432,NARS,Roman Holiday,Lipstick,4.3,83,0.77
2278,Laura Mercier,Lip Glace,Lip Gloss,3.7,83,0.62
103778,MAC,Sock Hop Lipglass - Heatherette,Lip Gloss,4.6,83,0.91
173048,NARS,Satin Lip Pencil in Rikugien,Lips,3.9,82,0.58
159558,Rimmel,Lasting Finish by Kate Moss [all shades],Lipstick,3.7,82,0.67
23452,Maybelline,Forever lipstick,Lipstick,3.9,82,0.81
149741,Maybelline,Super Stay 10 Stain Gloss,Lips,3.4,82,0.59
123213,Neosporin,Lip Health Daily Hydration Therapy Suncreen SPF 20,Lip Treatments,4.0,82,0.74
112215,Revlon,Super Lustrous - Pink Whisper 130 (LE),Lip Gloss,4.0,82,0.7
74516,Neutrogena,MoistureShine Lip Soother Cooling Hydragel SPF20,Lip Gloss,3.4,82,0.58
110036,e.l.f.,Mineral Lipstick,Lipstick,3.9,82,0.76
34734,Blistex,Lip tone lip balm [DISCONTINUED],Lip Treatments,3.5,82,0.65
66473,Chanel,Glossimer - Pagoda ,Lip Gloss,4.6,82,0.86
86594,e.l.f.,Therapeutic Conditioning Lip Balm - Strawberry Creme,Lip Treatments,2.9,82,0.5
41127,Clarins,Colour Quench Lip Balm,Lip Gloss,4.0,82,0.75
65379,MAC,Lipgelee Jellybabe,Lip Gloss,4.5,82,0.84
6036,Bonne Bell,Lip Frosting in Buttercream,Lip Gloss,4.0,81,0.8
6124,Prestige,Jetstream lipgloss,Lip Gloss,3.9,81,0.81
81492,Cover Girl,Outlast Double LipShine,Lip Gloss,3.2,81,0.53
58810,L'Oreal,Color Juice Bubble Gum,Lip Gloss,3.6,81,0.69
45711,Burt's Bees,Lip Shimmer in Nutmeg,Lips,4.4,81,0.85
30717,L'Oreal,Colour Juice - Melon Punch,Lip Gloss,4.1,81,0.83
9232,Laura Mercier,Ambre Rose Glace,Lip Gloss,4.5,81,0.86
13371,Beauticontrol,Lip Apeel,Lip Treatments,4.4,81,0.79
148091,Rimmel,Lasting Finish by Kate Moss - 01,Lipstick,4.3,81,0.77
135002,Urban Decay,Lip Junkie ,Lip Gloss,4.4,81,0.79
32631,Milani,Lipstick (all shades),Lipstick,4.1,81,0.8
714,NARS,Lip Lacquer,Lip Gloss,3.5,81,0.61
152830,Revlon,Just Bitten Kissable Stain Balm - Crush,Lips,4.2,81,0.76
14657,Neutrogena,Moisture Shine Gloss in Whisper,Lip Gloss,3.7,80,0.58
171158,Bourjois,Rouge Edition Velvet,Lipstick,3.9,80,0.72
158101,e.l.f.,Essential Jumbo Lip Gloss Stick,Lip Gloss,3.8,80,0.72
138147,e.l.f.,Studio Conditioning Lip Balm SPF 15 (all),Lip Treatments,3.9,80,0.7
64446,MAC,Pinkarat,Lip Gloss,4.0,80,0.73
49928,Revlon,Super Lustrous Lipstick (Pearl) - Blushed,Lipstick,4.3,80,0.8
20005,Smashbox,Lipgloss - Smashing Pout,Lip Gloss,3.7,80,0.61
54370,Avon,My Lip Miracle,Lipstick,3.4,80,0.62
6913,Bonne Bell,Flip Gloss,Lip Gloss,3.2,80,0.5
1437,MAC,Plum Lip Pencil,Lip Liners,4.4,80,0.86
16000,Clinique,Glosswear for lips in Juicy Apple,Lip Gloss,4.1,80,0.78
47966,Rimmel,Lasting Finish - Paradise,Lipstick,4.1,80,0.73
28788,Bonne Bell,Sponge On Sparkler in Vanilla Frosting,Lip Gloss,4.2,80,0.83
6415,Sephora ,Lip Gloss,Lip Gloss,3.9,80,0.73
25639,Lancome,Berry Bold Juicy Tubes,Lip Gloss,3.9,79,0.68
52428,Dior,"DiorKiss ""Lychee Rose 488""",Lip Gloss,4.1,79,0.67
49992,Lancome,Juicy Tubes Pop ~ Raspberry Ice,Lip Gloss,4.5,79,0.82
47187,Clinique,Different Lipstick - Raspberry Glace,Lipstick,3.9,79,0.6
44388,Clinique,Long Last Glosswear -  Sunset,Lip Gloss,4.1,79,0.78
38363,Wet 'n' Wild,Silk Finish - #502A - Dark Pink Frost,Lipstick,4.1,79,0.77
33580,Eau Thermal Avene,Cold Cream Lip Balm,Lip Treatments,3.2,79,0.45
32352,Avon,Glazewear Shine - Darling Pink,Lip Gloss,4.0,79,0.77
12827,NARS,Semi-Matte in Heat Wave,Lipstick,4.6,79,0.84
8769,Neutrogena,Moisture Shine Gloss in Dreamy,Lip Gloss,4.0,79,0.73
103061,Rimmel,Lasting Finish - Crush,Lipstick,3.8,79,0.64
77841,Alba Botanica,Passion Fruit Nectar Lip Balm,Lip Treatments,4.3,79,0.81
3761,NARS,Pigalle,Lipstick,4.2,79,0.73
133696,Rimmel,Lasting Finish - Pink Blush,Lipstick,4.1,79,0.77
121818,e.l.f.,Mineral Lipstick in Natural Nymph ,Lipstick,3.6,78,0.62
6424,Clinique,Long Last Glosswear -  Kissyfit,Lip Gloss,3.8,78,0.69
82560,Clinique,Different Lipstick - A Different Grape,Lipstick,3.8,78,0.53
76405,Unlisted Brand,Aquafina Hydrating Lip Oil,Lips,3.6,78,0.65
67721,NYX Professional Makeup,lipgloss-sweetheart,Lip Gloss,3.7,78,0.64
10733,Bobbi Brown,Lipstick- Brown,Lipstick,3.9,78,0.69
184260,Maybelline,Vivid Matte Liquid Lipstick,Lipstick,2.6,78,0.37
7288,Jane,Megabites Glossy Gloss,Lip Gloss,3.1,78,0.52
4745,Clinique,Long Last Soft Shine Lipstick,Lipstick,4.4,78,0.85
30579,L'Oreal,Colour Juice in Berry Burst,Lip Gloss,4.1,78,0.74
1705,Bonne Bell,Lip Shake,Lip Gloss,2.9,78,0.52
1579,Bonne Bell,Sponge on layered cake,Lip Gloss,3.7,78,0.75
2808,MAC,Sequin Frost lipstick,Lipstick,4.3,77,0.79
27038,Revlon,Silver City Pink,Lipstick,3.5,77,0.54
902,Joey New York,Super Duper Lips,Lip Treatments,1.4,77,0.09
169780,Stila,Stay All Day Liquid Lipstick,Lips,4.0,77,0.74
149789,Rimmel,Lasting Finish by Kate Moss - 08,Lipstick,4.2,77,0.79
130298,Revlon,Super Lustrous Creme - Berry Haute 660,Lipstick,4.5,77,0.89
89547,Victoria's Secret,Beauty Rush Lip Gloss in Slice of Heaven,Lip Gloss,4.2,77,0.81
