category,num_of_reviews,product_id
파운데이션,0.0,1791
스크럽/필링,0.0,85435
네일컬러,0.0,89961
클렌징비누,0.0,103922
로션,0.0,32200
로션,1.0,83157
에센스,3.0,83159
크림,3.0,83158
스킨,4.0,83156
크림,0.0,103472
스킨,0.0,103463
로션,0.0,103467
에센스,0.0,103470
샴푸,3.0,48345
비비크림,1.0,32212
로션,1.0,97126
스킨,2.0,104693
에센스,5.0,35061
스킨,37.0,74437
크림,34.0,49665
페이스오일,2.0,95544
미스트,1.0,99078
로션,3.0,97910
크림,16.0,35076
에센스,19.0,35070
클렌징폼,8.0,99330
로션,12.0,77003
스킨,31.0,74436
크림,138.0,35079
클렌징폼,8.0,95631
크림,8.0,24449
클렌징폼,15.0,97568
스킨,18.0,85735
로션,37.0,85077
로션,886.0,35073
스킨,120.0,35082
스킨,120.0,40428
스킨,2303.0,11686
클렌징오일,811.0,33753
스킨,33.0,74439
클렌징폼,54.0,35067
마스크시트,0.0,76105
마스크시트,1.0,76104
마스크시트,2.0,103479
여성향수,0.0,20025
여성향수,0.0,20028
여성향수,9.0,20027
여성향수,2.0,20026
여성향수,4.0,20023
여성향수,1.0,20024
스크럽/필링,0.0,104676
클렌징폼,0.0,104677
아이소품,0.0,51829
마스크시트,34.0,91199
마스크시트,33.0,91200
마스크시트,28.0,91203
마스크시트,28.0,91201
스킨,0.0,64189
헤어기기,1.0,92682
헤어에센스,1.0,83979
샴푸,1.0,83145
샴푸,0.0,83071
트리트먼트/팩,6.0,35049
샴푸,5.0,22057
페이스소품,0.0,90813
클렌징비누,0.0,33363
"스킨,트러블케어",0.0,87668
크림,0.0,87663
에센스,0.0,87661
아이케어,0.0,87665
스킨,0.0,87662
"에센스,트러블케어",0.0,87667
"로션,트러블케어",0.0,87669
크림,0.0,87658
에센스,0.0,87655
아이케어,0.0,87660
스킨,0.0,87656
워시오프,1.0,25814
크림,1.0,87671
스킨,1.0,86838
스킨,0.0,87672
트리트먼트/팩,4.0,79677
샴푸,3.0,88250
샴푸,2.0,72953
트리트먼트/팩,1.0,88251
샴푸,0.0,86571
샴푸,0.0,86568
트리트먼트/팩,0.0,86572
트리트먼트/팩,0.0,86570
"태닝,바디오일",37.0,11497
톤업크림,1.0,97747
립밤,0.0,103026
립밤,0.0,103027
크림,0.0,97745
제모제/용품,2.0,97744
페이스소품,0.0,89675
클렌징밀크,0.0,55489
크림,0.0,32218
마스크시트,0.0,105766
마스크시트,0.0,105765
트러블케어,14.0,42237
헤어/바디,0.0,20349
헤어에센스,0.0,105947
샴푸,0.0,20351
트리트먼트/팩,16.0,57745
샴푸,2.0,20348
샴푸,0.0,20352
샴푸,119.0,20347
샴푸,1.0,20350
크림,0.0,26121
베이스프라이머,1.0,93361
샴푸,1.0,101867
트리트먼트/팩,2.0,101869
트리트먼트/팩,3.0,101870
페이스소품,0.0,1634
브러쉬,2.0,101971
브러쉬,3.0,98529
브러쉬,0.0,98531
브러쉬,0.0,98534
브러쉬,0.0,100352
브러쉬,0.0,100351
브러쉬,0.0,98533
브러쉬,1.0,100350
"스킨,에센스",4.0,80968
워시오프,65.0,76469
샴푸,2.0,92017
트리트먼트/팩,0.0,106705
샴푸,0.0,106703
헤어에센스,0.0,106707
트리트먼트/팩,0.0,106706
샴푸,0.0,106704
샴푸,92.0,92016
트리트먼트/팩,0.0,106702
트리트먼트/팩,0.0,106710
트리트먼트/팩,0.0,106699
샴푸,0.0,106709
헤어에센스,0.0,106701
트리트먼트/팩,0.0,106698
헤어에센스,0.0,106708
샴푸,0.0,106700
페이스소품,0.0,80266
비비크림,0.0,2249
비비크림,0.0,2867
파운데이션,2.0,925
페이스소품,0.0,104333
페이스오일,2.0,32221
"페이스오일,헤어에센스,바디오일",1.0,32220
미스트,0.0,82773
페이스오일,0.0,82769
페이스오일,0.0,82771
청결제,0.0,99086
샴푸,1.0,104152
마스크시트,2.0,90352
마스크시트,0.0,90351
핸드케어,0.0,18880
스킨,0.0,23096
로션,0.0,23097
바디워시,0.0,18878
크림,0.0,23108
바디로션,0.0,18877
"에센스,화이트닝케어",0.0,23098
에센스,0.0,23092
브러쉬,0.0,99111
페이스오일,0.0,19253
클렌징폼,0.0,84351
팩트,0.0,98441
아이케어,0.0,19250
로션,0.0,19248
에센스,0.0,19252
크림,0.0,11118
스킨,0.0,19247
바디미스트,0.0,18879
"립스틱,아이섀도우,블러셔,아이브로우-파우더",0.0,99132
바디오일,0.0,18875
에센스,0.0,19249
필오프,0.0,23090
크림,0.0,23089
컨실러,26.0,40203
비비크림,7.0,34500
비비크림,2.0,23095
클렌징폼,2.0,23100
워시오프,2.0,23104
스크럽/필링,2.0,23103
비비크림,1.0,23093
파운데이션,4.0,1806
클렌징밀크,1.0,23102
선스틱,4.0,23094
스킨,1.0,23106
파운데이션,4.0,2921
에센스,1.0,2432
로션,1.0,23107
"립스틱,아이섀도우,하이라이터",5.0,1890
바디밤/파우더,0.0,23184
워시오프,0.0,23105
클렌징크림,0.0,23101
클렌징티슈,0.0,23099
"에센스,링클케어,화이트닝케어",0.0,23091
중형,24.0,96716
팬티라이너,6.0,78506
오버나이트,6.0,96722
오버나이트,4.0,96720
대형,4.0,96718
소형,1.0,78510
선스프레이,1.0,78417
립밤,3.0,56341
팩트,28.0,21236
여성향수,0.0,87483
청결제,0.0,93082
클렌징비누,1.0,93160
선블록,13.0,19098
씨씨크림,1.0,41733
비비크림,0.0,41742
비비크림,0.0,41739
비비크림,1.0,41730
비비크림,0.0,41745
"에센스,링클케어,화이트닝케어",0.0,19075
미스트,0.0,16735
스킨,0.0,99400
"크림,링클케어,화이트닝케어",0.0,19066
씨씨크림,0.0,19059
비비크림,0.0,19054
미스트,0.0,16734
아이섀도우,4.0,2685
트윈케익,20.0,59142
크림,0.0,19082
팩트,2.0,19121
"크림,링클케어,화이트닝케어",0.0,19076
비비크림,19.0,92100
비비크림,3.0,19057
크림,6.0,19081
"화이트닝케어,스크럽/필링",4.0,19068
아이라이너-펜슬&젤,0.0,2681
크림,73.0,70101
마스크시트,0.0,84486
마스크시트,4.0,19106
비비크림,0.0,79103
"에센스,링클케어",0.0,19080
핸드케어,0.0,19083
"립글로스/락커,립스틱",1.0,2682
크림,37.0,82496
"로션,스킨",0.0,19104
아이브로우-마스카라&리퀴드,0.0,102896
마스크시트,0.0,97754
파운데이션,16.0,90913
클렌징오일,0.0,19089
클렌징밀크,0.0,19088
클렌징오일,0.0,19087
클렌징오일,0.0,106428
클렌징오일,0.0,106429
클렌징오일,24.0,106422
아이섀도우,0.0,93240
마스크시트,0.0,19108
마스크시트,0.0,19111
컨실러,0.0,2683
클렌징폼,0.0,19093
에센스,0.0,19079
선스프레이,0.0,19102
마스크시트,0.0,19107
크림,0.0,47285
클렌징워터,1.0,19097
마스크시트,0.0,97753
"스킨,화이트닝케어",0.0,19071
"화이트닝케어,클렌징폼",0.0,19091
"크림,화이트닝케어",0.0,19069
팩트,0.0,19118
하이라이터,0.0,19115
메이크업,0.0,19103
"에센스,화이트닝케어",0.0,19078
크림,0.0,106069
비비크림,1.0,41727
마스크시트,0.0,19110
마스크시트,0.0,97757
비비크림,30.0,19060
마스크시트,2.0,19105
스킨,0.0,106436
마스크시트,2.0,84487
마스크시트,3.0,97756
비비크림,3.0,19058
크림,9.0,47289
클렌징폼,4.0,19095
클렌징오일,23.0,19096
비비크림,17.0,92098
"립틴트,블러셔",27.0,19114
선블록,4.0,19099
비비크림,5.0,19062
수면팩,5.0,19072
"스킨,로션",2.0,19077
"선블록,메이크업베이스",2.0,19101
팩트,4.0,19120
립스틱,3.0,19119
립스틱,4.0,93242
톤업크림,25.0,91089
"파운데이션,쿠션타입",160.0,64701
"파운데이션,쿠션타입",131.0,91092
마스크시트,5.0,19113
비비크림,319.0,927
컨실러,1273.0,22910
파운데이션,110.0,101602
컨실러,67.0,92102
클렌징오일,151.0,85536
스킨,31.0,34671
쿠션타입,48.0,101086
비비크림,7.0,2680
클렌징오일,35.0,85538
에센스,17.0,18770
비비크림,303.0,19055
"비비크림,쿠션타입",252.0,73182
비비크림,14.0,2565
클렌징오일,42.0,85537
핸드케어,5.0,19085
팩트,2.0,19122
아이케어,2.0,19065
비비크림,133.0,60053
팩트,2.0,93241
립틴트,7.0,75928
비비크림,51.0,19061
트리트먼트/팩,1.0,19112
클렌징폼,1.0,19092
"에센스,링클케어,화이트닝케어",1.0,19074
클렌징폼,2.0,19090
에센스,2.0,98779
"로션,링클케어,화이트닝케어",2.0,19064
"비비크림,쿠션타입",48.0,11014
하이라이터,3.0,91091
클렌징폼,1.0,19086
"립밤,블러셔",2.0,19116
스크럽/필링,3.0,19094
블러셔,2.0,19117
비비크림,2.0,86839
에센스,3.0,14625
에센스,1.0,21962
"스킨,링클케어,화이트닝케어",2.0,19063
선블록,2.0,19100
마스크시트,2.0,84488
파우더,1.0,105091
마스크시트,1.0,27088
"하이라이터,블러셔",1.0,93239
마스크시트,5.0,27089
립스틱,7.0,95073
"에센스,화이트닝케어",2.0,19067
비비크림,15.0,19056
크림,1.0,21961
마스크시트,1.0,19109
크림,1.0,40734
핸드케어,2.0,19084
로션,2.0,99401
클렌징폼,0.0,36276
로션,17.0,38112
마스크시트,4.0,102190
크림,3.0,76437
에센스,4.0,101607
스킨,19.0,38109
"에센스,화이트닝케어",17.0,38100
마스크시트,1.0,99050
클렌징비누,1.0,97466
아이케어,3.0,101609
클렌징오일,1.0,105055
아이케어,3.0,99526
크림,2.0,101606
"에센스,링클케어",5.0,12257
에센스,7.0,43839
수면팩,7.0,96825
크림,15.0,91297
로션,3.0,101556
에센스,13.0,96679
컨실러,5.0,95306
크림,15.0,103460
로션,44.0,85557
로션,6.0,12258
클렌징워터,37.0,90928
핸드케어,11.0,95859
크림,14.0,85558
아이케어,3.0,12253
크림,223.0,27483
"파운데이션,쿠션타입",144.0,33357
"워시오프,클렌징폼",3.0,104857
"에센스,화이트닝케어",27.0,3982
선블록,0.0,104124
워시오프,0.0,104125
페이스오일,0.0,99524
클렌징폼,46.0,38106
로션,265.0,3981
스킨,1257.0,3980
클렌징폼,197.0,12251
클렌징오일,47.0,12248
클렌징폼,0.0,104943
립틴트,54.0,34205
크림,2.0,91898
마스크시트,0.0,955
수면팩,59.0,12256
"파운데이션,쿠션타입",84.0,11488
"크림,아이케어",0.0,104463
비비크림,10.0,3125
"에센스,화이트닝케어",3.0,3123
로션,3.0,27346
스킨,0.0,12264
로션,1.0,51817
아이케어,3.0,37575
스크럽/필링,14.0,12245
에센스,0.0,99523
마스크시트,8.0,99051
스킨,4.0,101555
마스크시트,11.0,99048
크림,28.0,3983
수딩젤/팩,40.0,91036
파운데이션,2408.0,33746
팩트,47.0,76073
"에센스,트러블케어",68.0,103459
스킨,47.0,103458
선블록,459.0,66977
마스크시트,93.0,90213
스킨,261.0,85556
페이스오일,78.0,20243
립밤,75.0,90932
클렌징비누,64.0,97463
크림,195.0,80659
스킨,42.0,12263
크림,386.0,89730
수면팩,82.0,74251
립밤,333.0,90935
스킨,718.0,72370
에센스,704.0,3979
선스틱,69.0,105129
로션,518.0,72369
청결제,110.0,12249
에센스,137.0,24505
"페이스오일,바디오일",867.0,12261
"스킨,링클케어",8.0,12259
"화이트닝케어,선블록",292.0,12252
미스트,1889.0,27484
"크림,링클케어",35.0,12254
마스크시트,20.0,82902
"에센스,링클케어",9.0,12255
마스크시트,5.0,99052
핸드케어,69.0,95747
클렌징오일,47.0,81457
"파운데이션,쿠션타입",47.0,94765
에센스,4.0,101605
"크림,링클케어",13.0,12246
미스트,10.0,101608
핸드케어,19.0,95851
에센스,33.0,61293
크림,7.0,80812
아이케어,12.0,65805
아이케어,7.0,12260
크림,51.0,34452
"화이트닝케어,톤업크림",48.0,89711
크림,8.0,81402
핸드케어,17.0,95853
클렌징폼,41.0,103461
스크럽/필링,25.0,91681
핸드케어,17.0,95861
마스크시트,19.0,99049
워시오프,21.0,90875
클렌징크림,33.0,12250
비비크림,260.0,12247
스킨,42.0,91680
로션,23.0,12262
풋케어,2.0,14664
풋케어,1.0,14660
풋케어,1.0,14661
풋케어,1.0,14662
풋케어,7.0,14663
페이스소품,0.0,106401
스킨,0.0,106371
마스크시트,0.0,106396
마스크시트,0.0,106397
페이스소품,0.0,106399
크림,0.0,32227
크림,0.0,106372
톤업크림,1.0,32228
스킨,5.0,32226
비비크림,1.0,32223
크림,4.0,32224
포인트리무버,2.0,76327
스킨,10.0,32222
스펀지/퍼프,0.0,106402
아이케어,0.0,89657
클렌징폼,0.0,89652
"에센스,링클케어,화이트닝케어",0.0,89654
크림,0.0,89656
"미스트,링클케어,화이트닝케어",0.0,89653
마스크시트,0.0,103618
미스트,0.0,103617
방향제,0.0,103619
베이비바디,0.0,89663
클렌징폼,0.0,103616
비비크림,0.0,89660
마스크시트,0.0,89662
아이케어,0.0,1156
베이비클렌저/샴푸,0.0,61761
베이비클렌저/샴푸,0.0,61781
베이비바디,0.0,61617
베이비클렌저/샴푸,0.0,61209
베이비스킨케어,0.0,61217
베이비스킨케어,0.0,32231
베이비클렌저/샴푸,0.0,61309
베이비스킨케어,0.0,32234
베이비스킨케어,0.0,32232
베이비선케어,0.0,32236
"베이비스킨케어,베이비바디",0.0,61669
베이비스킨케어,0.0,32235
베이비클렌저/샴푸,0.0,61665
베이비클렌저/샴푸,0.0,61653
베이비스킨케어,0.0,32233
베이비클렌저/샴푸,0.0,61685
"베이비스킨케어,베이비바디",0.0,61713
베이비스킨케어,0.0,61725
베이비클렌저/샴푸,1.0,41580
베이비스킨케어,1.0,61749
베이비클렌저/샴푸,0.0,61745
샴푸,0.0,100868
트리트먼트/팩,0.0,100870
트리트먼트/팩,1.0,100871
트리트먼트/팩,0.0,95763
샴푸,0.0,95762
샴푸,1.0,100869
크림,1.0,72656
마스크시트,0.0,92890
네일영양,3.0,41628
샴푸,41.0,28551
샴푸,8.0,55541
트리트먼트/팩,4.0,52781
린스/컨디셔너,3.0,35769
헤어에센스,2.0,55189
헤어에센스,7.0,38115
크림,1.0,88304
에센스,5.0,66849
스킨,5.0,66841
클렌징폼,5.0,66837
대형,0.0,105415
팬티라이너,0.0,105417
오버나이트,0.0,105418
중형,0.0,105414
선스프레이,2.0,13931
클렌징폼,61.0,13910
바디워시,5.0,89199
바디오일,73.0,13867
워시오프,4.0,88787
선스프레이,4.0,13930
바디오일,2.0,89435
데오도란트,2.0,13948
여성향수,24.0,13950
바디로션,4.0,71773
바디오일,8.0,13871
데오도란트,24.0,13941
선스프레이,10.0,13932
바디로션,2.0,13886
데오도란트,2.0,13945
"여성향수,바디미스트",19.0,13893
바디워시,4.0,84667
데오도란트,13.0,13939
선블록,11.0,77851
마스크시트,6.0,94561
청결제,45.0,13957
"트러블케어,클렌징폼",37.0,13916
코팩,6.0,13914
선스틱,12.0,88820
데오도란트,10.0,13943
바디크림,1.0,97611
선블록,111.0,13935
선블록,62.0,59567
클렌징폼,64.0,13919
클렌징폼,53.0,13899
선블록,4.0,13937
클렌징오일,10.0,13905
바디워시,1.0,13833
클렌징폼,8.0,82552
선블록,10.0,88819
바디로션,8.0,35592
데오도란트,3.0,13946
데오도란트,4.0,13944
클렌징폼,35.0,13907
스크럽/필링,6.0,13912
데오도란트,4.0,13940
바디워시,2.0,13836
바디로션,4.0,36423
클렌징폼,19.0,96049
바디워시,3.0,92346
클렌징오일,4.0,99998
선블록,4.0,88811
"바디로션,핸드케어",5.0,13855
클렌징젤,2.0,88800
린스/컨디셔너,2.0,13964
바디워시,2.0,11352
바디로션,4.0,13892
바디로션,3.0,82142
목욕비누,2.0,94451
바디미스트,2.0,13863
바디워시,2.0,13837
핸드케어,2.0,13883
선블록,4.0,77850
"모공케어,워시오프",1.0,13913
바디워시,1.0,64761
여성향수,1.0,101617
클렌징폼,6.0,102212
핸드케어,5.0,13880
미스트,14.0,72829
핸드케어,5.0,80657
클렌징워터,3.0,99946
선스프레이,8.0,13933
"여성향수,바디미스트",4.0,13887
클렌징크림,9.0,13903
바디스크럽,22.0,13841
바디로션,3.0,13894
여성향수,8.0,13952
바디스크럽,2.0,81541
선스틱,7.0,13936
선블록,2.0,13934
클렌징워터,1.0,96057
스크럽/필링,1.0,104678
바디미스트,1.0,13897
바디워시,1.0,13839
바디스크럽,1.0,104763
바디로션,1.0,13874
클렌징오일,7.0,13898
클렌징폼,13.0,77484
핸드케어,2.0,97591
클렌징폼,45.0,13911
바디로션,0.0,13868
선스프레이,18.0,13929
바디워시,33.0,2855
클렌징폼,42.0,13920
바디워시,0.0,84659
핸드케어,0.0,13961
바디워시,1.0,93429
바디미스트,0.0,96076
트리트먼트/팩,0.0,13970
린스/컨디셔너,0.0,13969
바디워시,0.0,13831
핸드케어,0.0,98269
린스/컨디셔너,0.0,96099
핸드케어,0.0,97595
핸드케어,0.0,97594
핸드케어,1.0,97593
바디워시,0.0,13829
클렌징티슈,0.0,96056
바디크림,24.0,20671
바디워시,0.0,84673
트리트먼트/팩,0.0,96100
바디로션,0.0,96074
바디워시,28.0,13851
클렌징폼,0.0,100000
바디크림,2.0,97612
"클렌징폼,스크럽/필링",0.0,88798
바디스크럽,0.0,81544
워시오프,0.0,76301
클렌징폼,2.0,99756
바디스크럽,0.0,81545
바디워시,0.0,13838
여성향수,0.0,101618
바디워시,0.0,24772
여성향수,0.0,101620
바디로션,0.0,101622
바디로션,0.0,101623
바디워시,0.0,13826
바디크림,0.0,97613
바디로션,0.0,97616
바디로션,0.0,97615
"바디워시,바디스크럽",0.0,84670
스크럽/필링,0.0,96054
바디로션,0.0,101624
클렌징폼,29.0,13909
트리트먼트/팩,0.0,13965
샴푸,0.0,96095
바디스크럽,0.0,104761
바디스크럽,0.0,104766
바디스크럽,0.0,104765
바디워시,0.0,13827
바디로션,0.0,96071
바디크림,0.0,96070
바디로션,0.0,96065
데오도란트,0.0,13949
핸드케어,0.0,18352
마스크시트,0.0,94565
"화이트닝케어,바디에센스",6.0,13876
린스/컨디셔너,0.0,96092
샴푸,0.0,96090
바디로션,0.0,96082
클렌징오일,29.0,13901
클렌징폼,240.0,3160
"화이트닝케어,클렌징폼",60.0,13908
데오도란트,20.0,13942
마스크시트,0.0,94563
린스/컨디셔너,0.0,96097
핸드케어,0.0,65905
바디워시,5.0,46781
바디로션,0.0,96084
베이비바디,1.0,13924
베이비바디,1.0,13926
베이비선케어,4.0,13928
베이비바디,3.0,13927
베이비바디,0.0,13925
베이비스킨케어,1.0,13923
베이비바디,1.0,13921
바디로션,8.0,47521
베이비바디,2.0,13922
바디워시,0.0,13824
린스/컨디셔너,0.0,96094
샴푸,0.0,96093
바디로션,0.0,96083
클렌징오일,0.0,104110
바디워시,0.0,13828
바디워시,0.0,13825
바디미스트,0.0,36342
"바디워시,입욕제",0.0,84666
클렌징폼,1.0,96046
바디워시,1006.0,13845
바디로션,1.0,13890
핸드케어,6.0,65901
바디로션,12.0,20672
"바디워시,입욕제",13.0,73417
선블록,20.0,90554
바디미스트,43.0,2418
바디미스트,23.0,13861
바디워시,10.0,13854
바디로션,27.0,13856
바디로션,20.0,13875
샴푸,21.0,11282
"트러블케어,클렌징폼",48.0,13915
바디워시,39.0,49577
바디로션,24.0,18357
바디워시,15.0,35598
데오도란트,17.0,13938
바디워시,8.0,93426
클렌징오일,29.0,68589
선블록,44.0,33696
바디워시,20.0,13842
핸드케어,13.0,13881
바디로션,7.0,79981
핸드케어,18.0,50221
선블록,19.0,36210
바디로션,5.0,13870
바디미스트,7.0,65921
바디워시,6.0,93431
핸드케어,4.0,82304
클렌징폼,10.0,47205
바디워시,3.0,78379
"바디워시,바디스크럽",10.0,13852
바디로션,11.0,82138
청결제,53.0,13956
핸드케어,6.0,13960
클렌징폼,4.0,88799
핸드케어,7.0,88966
바디미스트,9.0,77064
핸드케어,9.0,18355
핸드케어,7.0,88965
핸드케어,4.0,88967
"바디워시,바디스크럽",7.0,13853
샴푸,4.0,13963
바디오일,164.0,1494
핸드케어,13.0,18351
바디워시,26.0,89197
클렌징폼,30.0,88797
바디워시,220.0,13847
바디워시,30.0,89200
바디워시,31.0,49673
바디로션,78.0,13857
클렌징폼,186.0,72232
클렌징워터,83.0,104109
바디워시,37.0,72827
청결제,82.0,11048
바디워시,472.0,13849
청결제,213.0,13955
바디미스트,165.0,13860
샴푸,231.0,11022
바디미스트,107.0,70477
바디워시,155.0,13846
바디워시,886.0,13844
바디워시,680.0,13843
바디로션,1.0,13858
바디워시,62.0,13848
바디로션,85.0,13866
바디워시,29.0,49669
바디워시,29.0,89196
바디로션,20.0,18356
클렌징오일,113.0,13904
바디미스트,76.0,38577
수딩젤/팩,14.0,76945
핸드케어,15.0,77354
바디워시,15.0,89198
바디워시,21.0,89195
바디로션,154.0,13869
바디미스트,28.0,40875
바디로션,16.0,40263
핸드케어,88.0,13877
바디워시,16.0,48941
목욕비누,17.0,94454
클렌징비누,29.0,70449
바디로션,77.0,13865
바디에센스,29.0,13873
바디워시,27.0,78660
바디워시,17.0,93821
바디워시,48.0,74467
풋케어,8.0,13878
핸드케어,7.0,82719
청결제,35.0,13958
클렌징폼,462.0,13906
핸드케어,2.0,13962
바디로션,2.0,13872
바디로션,7.0,82140
샴푸,19.0,13966
여성향수,1.0,101621
바디로션,1.0,97614
핸드케어,1.0,88968
바디스크럽,1.0,13832
바디로션,2.0,70881
목욕비누,1.0,94452
바디로션,1.0,13859
클렌징폼,1.0,104680
바디오일,1.0,96067
바디크림,1.0,96068
마스크시트,1.0,94564
샴푸,4.0,13968
여성향수,8.0,13951
핸드케어,9.0,13879
바디로션,1.0,13864
청결제,33.0,13959
바디워시,1.0,70885
선블록,2.0,88812
핸드케어,1.0,77353
핸드케어,1.0,97592
바디스크럽,1.0,81542
"바디워시,입욕제",1.0,84664
"바디워시,입욕제",1.0,84662
클렌징폼,1.0,96059
바디스크럽,2.0,81543
여성향수,1.0,13954
바디워시,2.0,13830
바디스크럽,1.0,104767
마스크시트,1.0,94566
핸드케어,3.0,77352
바디로션,6.0,54237
"여성향수,바디미스트",3.0,13891
바디워시,6.0,13834
바디워시,1.0,13840
바디로션,5.0,96061
핸드케어,4.0,18354
데오도란트,1.0,13947
바디워시,3.0,13835
바디로션,30.0,48017
바디워시,4.0,78825
바디로션,4.0,96063
"여성향수,바디미스트",4.0,13895
바디미스트,16.0,13862
린스/컨디셔너,2.0,13967
데오도란트,2.0,81903
"바디워시,입욕제",3.0,84661
바디로션,3.0,13896
바디워시,5.0,38679
핸드케어,3.0,18353
바디워시,7.0,13850
"바디워시,바디스크럽",4.0,84669
클렌징폼,85.0,13900
바디미스트,3.0,39387
워시오프,3.0,88785
청결제,4.0,96107
"여성향수,바디미스트",5.0,13889
클렌징폼,219.0,13918
클렌징폼,5.0,104108
바디워시,11.0,101128
워시오프,3.0,88788
여성향수,2.0,101619
스크럽/필링,7.0,2849
여성향수,17.0,64341
클렌징폼,235.0,13917
바디워시,2.0,93428
"바디워시,입욕제",3.0,84660
클렌징젤,3.0,99999
바디미스트,5.0,35589
바디미스트,1.0,70877
"바디워시,입욕제",1.0,92624
바디로션,1.0,13884
데오도란트,1.0,80900
바디로션,3.0,13888
바디스크럽,2.0,84658
린스/컨디셔너,2.0,96098
바디워시,3.0,101472
바디워시,11.0,82892
"여성향수,바디미스트",4.0,13885
바디미스트,25.0,11308
바디로션,7.0,56057
바디워시,2.0,71774
핸드케어,9.0,13882
여성향수,29.0,54397
방향제,1.0,79931
방향제,0.0,79932
마스크시트,1.0,104627
마스크시트,0.0,104625
마스크시트,33.0,89477
"파운데이션,쿠션타입",3.0,102138
스크럽/필링,2.0,90262
마스크시트,13.0,87382
마스크시트,40.0,89626
헤어스타일링,0.0,74695
헤어스타일링,0.0,74691
헤어스타일링,0.0,74692
헤어스타일링,0.0,74696
헤어스타일링,0.0,74693
헤어스타일링,0.0,74694
선블록,0.0,32237
스킨,0.0,83904
로션,0.0,83906
에센스,0.0,83907
선블록,0.0,83909
로션,0.0,83911
스킨,0.0,83910
에센스,0.0,83912
미스트,0.0,83914
스킨,0.0,83894
에센스,0.0,83913
로션,0.0,83895
아이케어,0.0,83814
스킨,0.0,83897
크림,0.0,83899
로션,0.0,83898
스킨,0.0,83900
로션,0.0,83902
크림,0.0,83903
에센스,1.0,83812
톤업크림,6.0,83811
크림,0.0,83896
트리트먼트/팩,1.0,32238
마스크시트,0.0,85166
마스크시트,1.0,91665
베이비선케어,0.0,83590
베이비스킨케어,0.0,83588
베이비클렌저/샴푸,0.0,83581
베이비스킨케어,2.0,83585
베이비바디,0.0,83579
베이비스킨케어,0.0,83586
마스크시트,2.0,97081
마스크시트,1.0,97082
클렌징폼,0.0,97205
트리트먼트/팩,0.0,97209
"샴푸,트리트먼트/팩",19.0,3037
에센스,0.0,79573
샴푸,7.0,90371
트리트먼트/팩,8.0,90374
트리트먼트/팩,443.0,59599
트리트먼트/팩,44.0,90377
트리트먼트/팩,103.0,90370
헤어에센스,13.0,90375
립밤,0.0,102438
"페이스오일,바디크림",0.0,102441
페이스소품,0.0,102442
페이스소품,1.0,102440
클렌징워터,1.0,102439
페이스소품,1.0,102443
립틴트,1.0,105838
아이브로우-마스카라&리퀴드,1.0,105524
립밤,0.0,89491
립밤,0.0,89504
립밤,0.0,89498
립밤,0.0,89493
립밤,0.0,89503
립밤,0.0,89494
립밤,0.0,89505
립밤,10.0,89490
립밤,0.0,89506
립밤,0.0,89496
립밤,0.0,89501
립밤,0.0,89500
립밤,2.0,89492
립밤,2.0,89499
립밤,1.0,89495
립밤,0.0,89502
립밤,1.0,89497
팬티라이너,5.0,74210
중형,4.0,74209
중형,18.0,74207
핸드케어,1712.0,2260
샴푸,2.0,27564
립밤,30.0,34133
핸드케어,21.0,85921
바디로션,1.0,86671
수딩젤/팩,29.0,26461
워시오프,0.0,104618
샴푸,0.0,106193
샴푸,0.0,106195
샴푸,0.0,106194
린스/컨디셔너,0.0,106196
트리트먼트/팩,0.0,97409
샴푸,791.0,2614
린스/컨디셔너,73.0,2616
샴푸,68.0,74932
린스/컨디셔너,8.0,74933
샴푸,5.0,75965
에센스,36.0,33643
"바디오일,아로마테라피",1.0,105525
린스/컨디셔너,0.0,79397
샴푸,0.0,79398
마스크시트,0.0,32239
마스크시트,0.0,32241
마스크시트,0.0,32240
디퓨저,0.0,91736
디퓨저,0.0,91733
디퓨저,0.0,91728
디퓨저,0.0,91745
디퓨저,0.0,91754
디퓨저,0.0,91740
디퓨저,119.0,42546
디퓨저,0.0,91730
디퓨저,0.0,91732
디퓨저,0.0,91742
디퓨저,0.0,91729
디퓨저,0.0,91744
디퓨저,0.0,91755
디퓨저,0.0,91743
디퓨저,0.0,91752
디퓨저,0.0,91737
디퓨저,0.0,91735
디퓨저,2.0,91727
디퓨저,1.0,91734
디퓨저,1.0,91751
디퓨저,1.0,86347
디퓨저,0.0,91731
향초,0.0,91760
향초,0.0,91759
향초,0.0,91756
향초,0.0,91757
디퓨저,0.0,91749
디퓨저,0.0,91747
디퓨저,0.0,91741
디퓨저,0.0,91753
디퓨저,0.0,91746
향초,0.0,91758
디퓨저,0.0,91739
디퓨저,0.0,101885
디퓨저,0.0,101886
디퓨저,0.0,101883
디퓨저,0.0,101884
에센스,0.0,77374
메이크업베이스,0.0,32230
스킨,0.0,103521
스킨,5.0,80407
페이스소품,13.0,42429
샴푸,46.0,80576
샴푸,187.0,20287
샴푸,1.0,101881
샴푸,1.0,102625
샴푸,116.0,65101
샴푸,1.0,105077
스크럽/필링,1.0,95909
"에센스,화이트닝케어",1.0,88802
베이스/탑코트/퀵드라이,3.0,20659
아이케어,10.0,8333
"로션,화이트닝케어",17.0,8477
컨실러,7.0,8488
쿠션타입,40.0,71952
클렌징밀크,5.0,25123
립밤,3.0,35532
