,category,num_of_reviews,product_id
39619,클렌징,0.0,24227
39620,애프터쉐이브,0.0,24225
39621,애프터쉐이브,0.0,24212
39622,헤어/바디,0.0,24211
39623,클렌징,0.0,24210
39624,여성향수,1.0,24250
39625,여성향수,1.0,24283
39626,남성향수,0.0,24213
39627,여성향수,0.0,24277
39628,여성향수,0.0,24271
39629,여성향수,0.0,52717
39630,바디밤/파우더,0.0,24272
39631,바디워시,0.0,24274
39632,"클렌징비누,목욕비누",0.0,24273
39633,남성향수,0.0,24234
39634,애프터쉐이브,0.0,24235
39635,애프터쉐이브,0.0,24233
39636,바디밤/파우더,0.0,24267
39637,남성향수,0.0,24236
39638,"클렌징,헤어/바디",0.0,24231
39639,바디로션,0.0,24265
39640,입욕제,0.0,24266
39641,바디워시,0.0,24264
39642,"클렌징비누,목욕비누",0.0,24263
39643,바디밤/파우더,0.0,24262
39644,핸드케어,0.0,24241
39645,헤어/바디,0.0,24232
39646,에센스,0.0,103602
39647,에센스,2.0,106404
39648,스킨,0.0,106407
39649,크림,0.0,106405
39650,스킨,2.0,106403
39651,클렌징오일,1.0,106406
39652,미스트,0.0,97507
39653,크림,0.0,98150
39654,워시오프,0.0,78976
39655,바디스크럽,0.0,97395
39656,바디스크럽,0.0,97393
39657,스크럽/필링,11.0,42183
39658,스크럽/필링,7.0,42180
39659,바디워시,1.0,106334
39660,바디스크럽,1.0,106441
39661,바디스크럽,1.0,78425
39662,바디스크럽,1.0,89404
39663,바디스크럽,1.0,97388
39664,바디스크럽,1.0,106443
39665,스크럽/필링,1.0,106439
39666,핸드케어,0.0,56113
39667,페이스오일,4.0,64697
39668,바디스크럽,158.0,56973
39669,바디스크럽,352.0,42174
39670,바디스크럽,928.0,26752
39671,바디스크럽,48.0,80802
39672,바디스크럽,57.0,84406
39673,바디스크럽,36.0,58285
39674,바디스크럽,23.0,42177
39675,바디스크럽,11.0,42579
39676,바디스크럽,9.0,85422
39677,바디스크럽,10.0,85423
39678,"크림,바디크림",32.0,102107
39679,바디스크럽,2.0,106538
39680,헤어기기,26.0,70045
39681,"메이크업베이스,브러쉬",0.0,23831
39682,에센스,0.0,79717
39683,"에센스,페이스오일",0.0,23835
39684,씨씨크림,0.0,23836
39685,스크럽/필링,4.0,23834
39686,클렌징폼,1.0,23830
39687,"컨실러,씨씨크림",2.0,23832
39688,립글로스/락커,15.0,23833
39689,에센스,0.0,75272
39690,워시오프,0.0,75268
39691,바디스크럽,0.0,75262
39692,마스크시트,0.0,75270
39693,워시오프,0.0,75267
39694,에센스,0.0,75266
39695,에센스,0.0,20076
39696,에센스,0.0,75264
39697,크림,0.0,20078
39698,에센스,0.0,75271
39699,에센스,0.0,75265
39700,"아이케어,넥케어",0.0,20081
39701,"에센스,화이트닝케어",1.0,16926
39702,크림,1.0,75275
39703,선블록,1.0,75263
39704,크림,0.0,75273
39705,비비크림,28.0,26275
39706,에센스,19.0,35940
39707,크림,4.0,75274
39708,"크림,링클케어",4.0,20077
39709,에센스,3.0,34552
39710,클렌징폼,1.0,20083
39711,"에센스,모공케어",1.0,20079
39712,"크림,화이트닝케어",1.0,16925
39713,워시오프,1.0,75269
39714,클렌징워터,2.0,20082
39715,에센스,2.0,20080
39716,비비크림,2.0,98668
39717,마스크시트,0.0,92974
39718,마스크시트,0.0,92972
39719,마스크시트,0.0,92977
39720,마스크시트,0.0,92975
39721,마스크시트,0.0,92976
39722,에센스,0.0,48777
39723,에센스,0.0,48773
39724,쿠션타입,1.0,88269
39725,스킨,0.0,98188
39726,마스크시트,0.0,98193
39727,에센스,0.0,98189
39728,크림,0.0,98190
39729,스펀지/퍼프,3.0,100274
39730,"하이라이터,블러셔",1.0,100273
39731,"파운데이션,립밤",5.0,98922
39732,"컨실러,쿠션타입",48.0,92144
39733,"파운데이션,블러셔,쿠션타입",6.0,100272
39734,바디미스트,1.0,103029
39735,마스크시트,0.0,80387
39736,마스크시트,0.0,92970
39737,마스크시트,0.0,92965
39738,마스크시트,0.0,92967
39739,마스크시트,2.0,92966
39740,마스크시트,1.0,92969
39741,"에센스,트러블케어",66.0,70217
39742,핸드케어,6.0,50137
39743,비비크림,1.0,106423
39744,비비크림,0.0,64117
39745,샴푸,3.0,82489
39746,트리트먼트/팩,2.0,82490
39747,클렌징폼,1.0,95714
39748,에센스,0.0,95717
39749,베이비클렌저/샴푸,0.0,95723
39750,베이비스킨케어,0.0,95725
39751,로션,1.0,95715
39752,페이스소품,0.0,89671
39753,크림,1.0,95719
39754,클렌징폼,0.0,95732
39755,스킨,0.0,95733
39756,비비크림,0.0,95737
