,review,score,tag
240,아직 써보지 않아서 모르겠지만상품준비가 너무 늦어서 주문한지 일주일 넘어서 받았구요 늦는다고 안내 연락도 없어서 서비스 별로네요,3,
241,처음 구입해보구 주위에서 이 재품에 대해 들어 본 적도 없지만 구매후기가 이 재품이 가장 많이 올라와 있길래 믿고 구입해 봤어여~~ 일단 휴가철인데도 배송이 빨라서 죠았구여 원플러스원이라 기분 죠았구여~^^ 저렴하게 잘 구입 한것 같아여~~ 다른 재품에 비해 피부톤이 화사해 보이는게 재품에 대해서도 만족 입니당~~!!! 잘 사용 할께여~~!!,4,
242,엄마가 비비크림떨어지셨다해서 주문해 드렸네요..발라보시니 괜찮은 것 같다하시네요..워낙 피부가 민감하신데 뭐 올라오거나 그런건 없으신가봐요..^^ ,4,
243,Q&A; 보고 남자는 소량이용하면 된다해서 구매햇는데 햇빛에서 피부보면 펄들어있어서 반짝입니다. 왜 이런건 말도 안하고 남자는 소량 이용시 이용가능하다 쓰셧는지요??? ,2,
244,써보진 않았지만 구매평이 좋아 구매해봤어요. 근데 포장박스가 찌그러져서 와서 조금 그렇네요,4,"가격 괜찮네요,배송 보통이에요"
245,평소에 사용하던 비비크림보다는 조금 두껍다는 생각이 들지만 품질이 괜찮은 것 같습니다. 커버력도 좋은 것 같고 피부에 잘 스며드는것 같습니다. 가격대비 아주 만족합니다.,5,
246,"저렴한 가격에 빠른배송까지... 아직 써보진 못했지만,,선물도 많고  ^^  암튼 잘 쓰고 예뻐질께요..감사하구요... 사업번창하시고 늘 행복한 나날이 되시길 바랍니다.",5,
247,아직 확실히 써보진 않고 손등에만 살짝 발라봤는데 괜찬은거 같아요 무엇보다 총알배송 맘에드네요 재구매 할 예정임다 많이 파세요,5,"가격 싸게 샀어요,배송 빨라요"
248,파운데이션을 바꾼 이후로 사람들이 정말 피부좋아졌다며 관리받았냐며 소리를 많이들었습니다. 그리고 저녁때 까지도 아침과 똑같은 얼굴 상태라서 너무 좋습니다 좁살여드름이였는데 여드름은 거희 가라앉았으며 흉터도 커버력이 좋습니다,5,
249,바르고 나니 피부가 환해보이는게 만족스럽습니다 그런데 아직 주름개선까지는 모륵겠고 비비크림 효과는 크네요 사업 번창하세요,5,"가격 싸게 샀어요,배송 빨라요"
250,"우리여친 화장할줄 몰라 이제품을 선물하니 너무 좋아합니다. 바르는순간촉촉하고 화사하다고, 화장을 한듯안한듯한 화사한 피부톤이 너무마음에 들어 합니다 바쁜아침시간에 간단히 할수 있어 더좋아하느것,, 제품구입에 있어 방설이는 분께 꼭 추천합니다.",5,
251,얼마전에 썬크림을 주문하고 비비크림을 재구매 하였는데 정말로 팩을 하나더 주셔서 넘 감사했습니다 배송도 빠르고요 많이 파세요,5,
252,처음엔 좀 어두운거 같았는데 오 적당하게 발랐더니♡♡오 커버력이 헐 놀랬어요 울긋불긋 흉터도 있는데 비비크림 하나로 커버다되네요 ,5,
253,아직 써보지 않았는데상품평도 좋고 1+1 이라 싼가격에 구매했습니다.아마도 상품평대로 좋을꺼라 생각하고구매결정합니다.^^빠른배송 감사합니다.^^,5,
254,포장 깔끔하게 잘 되어있어서 좋네요콜마에서 만든 화장품이라 구매했어요커버력은 조금 떨어지지만 기능성 제품이라 만족합니다,5,
255,음....많이 뻑뻑하지도 않고...박림도 좋고..색도 너무 밝거나 칙칙하지않아 좋네요..ㅎㅎ은은한 펄감은 많이 튀지도 않고...맘에 쏙드는데 두개라서 더 쏙 듬니다..ㅎㅎㅎ잘쓸게요..~!!,5,
256,구매후기를 보고 주문하게 되었는데 너무 좋네요..4일 밤에 주문해서 6일 배송되었어요.흡수도 잘되고.. 너무너무 좋습니다. 앞으로 쭈우욱 쓸까해요.. ^^,5,
257,여러가지기능이한꺼번에되서 좋구요 많이바르지않아도 충분하구요 자연스러워서좋네요 향도좋구요 하나더있으니깐 아주경제적이네여 만족해여^^,5,
258,비비크림 다른회사 한**제품쓰다 상품평이 좋아서 한번 바꿔봤어요.1+1으로 저렴하게 구입해서 좋구요 샘플도 맘에 들어요. 잘 사용할께요,5,
259,진짜 거짓말 안하고 넘 좋아요~~~!!너무 부드럽게 발리고 전혀 들뜨지도 않고~~ 번들거리지도 않고^^*조금.. 커버력이 떨어지지만 그래두 얇게 발려서 더 맘에 드네요^^,5,
260,처음구매했는데요 포장도 깔끔하게오고 배송도빨라서 좋지만 최고는 화장을했는데도 피부가 무겁지않아서 좋아요 또 구매할께요 ,5,
261,다 만족스럽네요 어제오후에주문했는데 오늘오전에 택배도착; 일단 배송엄청 빠르고 상품도 좋아요 2개셋트라서 오래쓰겠네요 샘플도 다양하게 많이포함되어있어서 써보고 괜찮으면 다른제품들도 찾아봐야겠습니다,5,
262,가격에 비해 향도 좋고... 발림성도 좋고 제품 마음에 들어요...그리고 다른 비비크림에 비해 바를때 양을 조금만 해도 얼굴색이 보정이 되는 것같아요..넘 많이 바르면 얼굴이 둥둥뜹니다.,5,
263,아직본상품은 안뜯고 샘플써봤는데요끈적임없고 번들거림도없고 갠찮네요근데아직펄감은 못느끼고있음.ㅎㅎ 더열심히 써보고 또후기올릴께요.,5,
264,배송도빠르고 쓰는제품이라 또샀어요 가격도싸고 제품도좋아요 딴제품도사봐는데 전 이게잘맞는거같더라구요 다쓰고 이것만살꺼에요~~ㅋㅋㅋ,5,"가격 싸게 샀어요,배송 빨라요"
265,동생 추천에 한번 써봤는데 넘 좋아서 또 주문했어요또 써보고 좋으면 계속 쓸려고요 ^*^그리고 같이온 샘플도 넘 마음에 들어요 ㅋㅋ참 배송도 빠른것 같고요,5,
266,"생각보다 많이 매트하구요, 빛깔도 화사한 밝은 건 아니고 자연스럽지만 좀 어두워요. 묽은 메이크업 베이스랑 섞어 바르니까 잘 발려요. ",5,
267,합리적인 가격이 맘에 들어요. 유명  수입 화장품의 30% 가격에 알로에 베라등 좋은 재료를 써서 만들었다니 감사하며 써야될 거 같아요.,5,
268,피부가 좋은편이 아니라 트러블도 많고 해서 여러 비비크림 써봤는데요 유분도 많고 잘 안먹고 그랬는데 펄비비 정말 괜찮네요 살짝 펄도 들어가서 피부에 광택도 나보이게 해주고 베이스에 썬크림 기능까지 완전 좋네요 좋은제품 감사합니다.,5,
269,하루만에 배송... 오늘 결혼식이 있어서 써봤는데..괜찮은것 같아요손에 묻는 것도 다른 것보다 덜 한것 같고약간 펄 감이 있어서 얼굴이 더 화사해 보이기도 하구요^^,5,
270,건성피부라 다른 비비를 바르면 너무 매트한 느낌이 들어서 바르기가 힘들었었는데요 이 제품은 물기가 적당히 있어서 발림이 너무 좋네요 커버력도 왠만큼은 되는거 같구요. 싼가격에 2개나 구입해서 오래 사용할수 있을거 같습니다. 잘쓸께요 ^^,5,
271,생각보다 용량은작지만 1+1이니까 만족합니다. 배송도 그럭저럭 만족하고 아직 써보지 않았지만 다른분들 후기 믿어볼라구요. ㅎㅎㅎ,5,
272,이번에 와이프한테 비비크림 사줬는데 아주 잘 사용하고 있어요 외출 할때마다 바르ㅗ 나가는데 좋아 하는ㄱ더 같아요 많이많이 파시고 사업 번창하세요 100자 쓰기 너무 길어요 50자로 줄여?으면 하는 작은 바램이..ㅋㅋ,5,
273,한번쓰고 좋아서 두번째 구매했습니다 배송도 엄청 빠르고 좋아요계속 구매할꺼 같은 기분이 드네요사업 번창하시기 바랍니다~,5,
274,아직 물건은 사용전 이지만 배송 만족하고 이전에 산 클렌징 폼에 만족하고 있기 때문에 상품은 좋을거라 생각합니다. 다사용하면 또 구매하겠습니다.,5,
275,펄이 있는건가 전 트윈케익에 있는건줄 알았는데 비비크림에 있는건가봐요.좀 되직하고 커버는 그다지 되지 않는거 같지만 잘 먹네요..,3,
276,그동안 사용해온 비비크림은 대부분 두껍게 발라졌는데 이건 얇게 펴발라지면서 빛깔도 은은한게 좋더라구요 펄도 들어있어 피부 표현이 이쁘게 돼요 배송 신속했고 쌤플도 있었구요 싸게 좋은상품 잘 샀네요 만족해요^ ^,5,
277,일단 주문 후 에 배송이 정말 빨라서 감동했습니다. 처음 써보느 ㄴ비비 크림이지만 역시 구매 후기 보고 산 보람이 있네요 잘쓰고 있답니다..,5,
278,배송정말빠르네요~ 제품은아직써보지않았지만일단배송이빨라서 기분이좋구요 정품두개에 가격도정말싼거같구요!!잘쓰고 좋으면 친구들한테 추천할게요~ ,5,
279,펄 감이 너무 좋아요 피부가 다들 좋아졌다고 하는걸요 향도 너무 좋습니다 ! 특히 남자들한태 좋은게 스킨에 로션에 다음에 이거 하나만 발라두 정말 피부톤 깨끗해집니다 잡티나 트러블도 다른 재품같은경우에 따갑거나 하는데 이제품은 따갑거나 하는 경우가 없어서 좋아요,5,
280,평소쓰던제품입니다 제겐 이제품이 잘맞습니다(흰피부임) 그리고 특히 약간 검은피부에도 잘 맞으니 구매하시는데 도움이되시길,5,
281,발렌타인데이를 맞이해서 남자친구에게조금이라도 더 예쁘게 보이기 위해서 구입했어요..배송도 그렇고 상품도 머 괜찮더라구요,5,
282,"샘플써보고 샀는데 색상이 조금 밝은 색으로 온 것 같아서 실망이긴하지만, 색상 톤 문제 말고는 만족입니다. 제 피부와도 맞는 것 같고 사용감도 좋아요.",3,
283,상품평도 좋고 많이 팔리고 해서 한번 사봤는데 써보니 역시 괜찮네요. 아주 부드럽게 펴 발리고 펄감도 은은해서 좋고 피부에 달라 붙는게 괜찮네요. 하나가격에 두개라 더욱 좋습니다. 망설이시는 분은 사셔도 좋을것 같네요,5,
284,늘 쓰는 재품인데 참좋아요 좋은 재품 원플러스원 이라서 더 좋아요.,5,"가격 싸게 샀어요,배송 빨라요"
285,얼글 좀누렇고 검은얼굴아님. 적당량바르니 하얗게되니 조정필요. 남성쓰기에 좀어두워야할듯하나 이건 여성용이라 좋은듯합니다. 발림성 좋고 자연스럽고요. 프라이머랑 같이바르니 모공과같이 커버되니 5살어려보여요^,5,"가격 괜찮네요,배송 빨라요"
286,처음에 펄 아닌것 같았는데 ..나가닌까 약간 반짝반짝하네요.약간 화사해 보이는것같아요..이것저것 많이 챙겨주셨네요 감사합니다 잘쓸께요^^,5,
287,아직 사용해보지는 않았지만 제조사 믿을만한 곳인걸 잘알아요. 챙겨주신 여러가지 샘플 잘 사용할게요. 빠른배송도 너무 좋구요.,5,
288,빠른 배송이 맘에 듭니다.다른 회사것만 썼었는데 이건 어떨지 궁금하네요.상품평이 좋아서 주문해봤어요.부디 실망 안되길 바라면서...,5,
289,비비크림 구매하려고 웹서핑했는데 여기가 구매 후기가 좋아서 구매하게 되었습니다. 사용후에 괜찮으면 재구매할려고 합니다. ,5,
290,엄마랑 제꺼 사려다 우연히 본 bb크림 ㅎㅎ 1+1이라 더 좋네요 ^^어제 주문해서 오늘 받아보고  ㅋ 전 배송이 빠른게 넘 맘에 듭니닷 ^^ 뭐 제품도 괜찮아요~ ,5,
291,항상 쓰는 비비크림입니다 다른거다 써봤지만 전 이게 젤 좋아요 ㅎㅎ 은은한 펄감도 좋고 적당한 커버력도 좋고 ㅎㅎ 색상도 제피부와 맞아요 ㅎ 피부에 발리는 감도 좋구요 ㅎ 저땜에 저희 엄마와 이모도 이제품만 쓴답니다 ㅋㅋㅋ 좋다하시면서 ㅎ,5,
292,"두번째 구입했습니다 번들거리지 않고, 피부 흡수도 잘되고 잘 펴져 발라져서 좋고 하루종일 문제 없이 잘 지워지지 않아서 계속 구매하여 사용할 계획입니다 피부가 민감성인데, 아무 트러블이 없어 매우 만족합니다",5,
293,다른 비비는 아무런 반응이 없었는데..이걸 쓰고나서. 다음날 바로. 얼굴에 뽀드락지.. 세개가.. 생겼어요...민감한 피부은 비추입니다..~~~~환불하고 싶은데... ,1,
294,사은품많이 챙겨줘서 감사드리구요..음..잔주름정도를 다 커버하기엔 아직 그리고 폼클랜징이 눈화장을 지우기엔 부족한것같네요,3,
295,이 제품은 건성인 제 피부에 아주 좋습니다. 다소 커버력은 낮긴 하지만 커버력 높은 타 제품들은 발림이 않좋더라구요. 많이 파세요,5,
296,"배송입금하고하루만에왔어요^^완전날아왔네요,ㅋㅋ음,뭉침없이 잘발라지네요^^펄도은은하게 들어있어서 화사한느낌도있구요^^계속써봐야겠지만, 처음 쓴 느낌으론 만족입니다^^",5,
297,"상품평이 너무 좋아서 구매했는데 기존에 한스킨 비비크림 썼는데 것보다는 갠찮은것 같네요, 그리고 펄감은 많이 안보이네요, 갠찮은것 같애요 ",5,
298,샘플 먼저 써 봤는데...피부에 ？d？d 감기는 듯한 느낌^^ 넘 맘에 듭니다. 보는 사람마다 화장 엄청 잘 먹었다고 하네여..커버력도 좋구요... 펄감은 없다고 보시는 게 ,5,
299,샘플도 많이주시고 좋네여 배송도 우체국택배라 만족하네여 담에도 꼭 이용할게여 많이 파시구여 ^^,5,
300,고맙습니다. 어머니 생신때 제가 시간이 없어서 선물 사러 못 가서리 여기에서 부모님 선물을사게 됐었네용~^^ 받아보시곤 엄청 좋으셨다고 합니다. 물론 이렇게 늦게 올린건 어머님께서 말씀을 늦게 해 주셔서리....암튼 너무 고맙고 감사합니다. 번창하십시요~,5,
301,"예전에 비비크림을 구매한적이 있었는데, 여러 비비크림을 외도하다가 다시 이제품 재구매했어요~ 제가 여드름 피부인데 자극도 적구 펄감이 있어서 피부가 환해보이는 효과도 주구여~ 촉촉함도 있구 발림도 괜찮구 유분기가 너무 많지도않고 좋아요^-^",5,
302,솔직히 아직 써보진 않았네요보내주신 샘플부터 쓰고있는데샘플은 좋은 편이예요..그리고.. 하나인줄 알고 샀는데..1+1이라 너무 좋았다눈..,5,
303,얼굴이 하얀 편이 아니라서 걱정했는데 색깔 좋구요. 발림성도  좋네요. 가격대비 효용 너므 좋아요. 빠른 배송도 너무 맘에 들고요,5,
304,상품평도 좋고 입소문으로 구입해봤어요~~ 긴가민가했는데...넘넘 좋습니다. 향도 좋궁 뽀송뽀송하니 피부에 딱 맞네요... 전 커버력은 중요치 않아서 상관없는데....커버력 생각하시는분들은 고려해보셔야 할듯... 전 맘에 딱임당~~ 조아요...^^ 대박나세요 ㅋㅋㅋㅋㅋㅋ,5,
